const_parse	dep_parse	ner	question	questionid	storyid
"(ROOT
  (SBARQ
    (WHNP (WP what))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB do)
        (SBAR (IN after)
          (S
            (NP (PRP she))
            (VP (VBD woke)
              (PRT (RP up)))))))
    (. ?)))"	"what	WP	4	dobj
did	VBD	4	aux
Kelly	NNP	4	nsubj
do	VB	0	ROOT
after	IN	7	mark
she	PRP	7	nsubj
woke	VBD	4	advcl
up	RP	7	compound:prt
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'she', 'characterOffsetBegin': 24, 'characterOffsetEnd': 27, 'ner': 'PERSON'}]"	what did Kelly do after she woke up?	mc500.train.18_Q1	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP what))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB hide)))
    (. ?)))"	"what	WP	4	dobj
did	VBD	4	aux
Kelly	NNP	4	nsubj
hide	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	what did Kelly hide?	mc500.train.18_Q10	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WDT Which) (NN flower))
    (SQ (VBD was)
      (NP
        (NP (NN mother) (POS 's))
        (NN favorite)))
    (. ?)))"	"Which	WDT	2	det
flower	NN	3	dobj
was	VBD	0	ROOT
mother	NN	6	nmod:poss
's	POS	4	case
favorite	NN	3	nsubj
?	.	3	punct
"	[]	Which flower was mother's favorite?	mc500.train.18_Q11	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WDT What) (NN time))
    (SQ
      (VP (VBD did)
        (NP
          (NP (NNP Kelly) (POS 's))
          (NN mother) (NN wake))
        (ADVP (RB up))))
    (. ?)))"	"What	WDT	2	det
time	NN	7	nmod:tmod
did	VBD	7	aux
Kelly	NNP	6	nmod:poss
's	POS	4	case
mother	NN	7	nsubj
wake	NN	0	ROOT
up	RB	7	compound:prt
?	.	7	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Kelly', 'characterOffsetBegin': 14, 'characterOffsetEnd': 19, 'ner': 'PERSON'}]"	What time did Kelly's mother wake up?	mc500.train.18_Q12	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB use)
        (S
          (VP (TO to)
            (VP (VB tie)
              (NP (DT the) (NNS flowers))
              (ADVP (RB together)))))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
Kelly	NNP	4	nsubj
use	VB	0	ROOT
to	TO	6	mark
tie	VB	4	xcomp
the	DT	8	det
flowers	NNS	6	dobj
together	RB	6	advmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What did Kelly use to tie the flowers together?	mc500.train.18_Q13	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP what))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB give)
        (NP (PRP$ her) (NN mom))
        (PP (IN as)
          (NP (DT a) (JJ present)))))
    (. ?)))"	"what	WP	4	dep
did	VBD	4	aux
Kelly	NNP	4	nsubj
give	VB	0	ROOT
her	PRP$	6	nmod:poss
mom	NN	4	dobj
as	IN	9	case
a	DT	9	det
present	JJ	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}, {'docTokenBegin': 8, 'docTokenEnd': 9, 'tokenBegin': 8, 'tokenEnd': 9, 'text': 'present', 'characterOffsetBegin': 33, 'characterOffsetEnd': 40, 'ner': 'DATE', 'normalizedNER': 'PRESENT_REF', 'timex': {'tid': 't1', 'type': 'DATE', 'value': 'PRESENT_REF'}}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'her', 'characterOffsetBegin': 20, 'characterOffsetEnd': 23, 'ner': 'PERSON'}]"	what did Kelly give her mom as a present?	mc500.train.18_Q14	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP
        (NP (NNP Kelly) (POS 's))
        (NN baby)
        (NP (NN sister) (POS 's))
        (NN name)))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
Kelly	NNP	6	nmod:poss
's	POS	3	case
baby	NN	6	compound
sister	NN	8	nmod:poss
's	POS	6	case
name	NN	1	nsubj
?	.	1	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What was Kelly's baby sister's name?	mc500.train.18_Q15	mc500.train.18
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB hide)
        (NP (DT the) (NNS flowers))
        (NP-TMP (DT a) (JJ second) (NN time))))
    (. ?)))"	"Why	WRB	4	advmod
did	VBD	4	aux
Kelly	NNP	4	nsubj
hide	VB	0	ROOT
the	DT	6	det
flowers	NNS	4	dobj
a	DT	9	det
second	JJ	9	amod
time	NN	4	nmod:npmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 8, 'characterOffsetEnd': 13, 'ner': 'PERSON'}, {'docTokenBegin': 6, 'docTokenEnd': 8, 'tokenBegin': 6, 'tokenEnd': 8, 'text': 'a second', 'characterOffsetBegin': 31, 'characterOffsetEnd': 39, 'ner': 'DURATION', 'normalizedNER': 'PT1S', 'timex': {'tid': 't1', 'type': 'DURATION', 'value': 'PT1S'}}]"	Why did Kelly hide the flowers a second time?	mc500.train.18_Q16	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB tie)
        (ADVP (RB together))
        (PP (IN with)
          (NP (DT a) (NN string)))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Kelly	NNP	4	nsubj
tie	VB	0	ROOT
together	RB	4	advmod
with	IN	8	case
a	DT	8	det
string	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What did Kelly tie together with a string?	mc500.train.18_Q17	mc500.train.18
"(ROOT
  (SBARQ
    (WHADVP (WRB where))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB pick)
        (NP (NNS flowers))))
    (. ?)))"	"where	WRB	4	advmod
did	VBD	4	aux
Kelly	NNP	4	nsubj
pick	VB	0	ROOT
flowers	NNS	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 10, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	where did Kelly pick flowers?	mc500.train.18_Q18	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WDT Which) (NNS flowers))
    (SQ
      (VP (VBD were)
        (ADJP (JJ big))))
    (. ?)))"	"Which	WDT	2	det
flowers	NNS	4	dobj
were	VBD	4	cop
big	JJ	0	ROOT
?	.	4	punct
"	[]	Which flowers were big?	mc500.train.18_Q19	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBZ is)
      (ADJP (JJ big)
        (CC and)
        (JJ beautiful)))
    (. ?)))"	"What	WP	0	ROOT
is	VBZ	1	cop
big	JJ	1	nsubj
and	CC	3	cc
beautiful	JJ	3	conj
?	.	1	punct
"	[]	What is big and beautiful?	mc500.train.18_Q2	mc500.train.18
"(ROOT
  (SBARQ
    (SBAR (IN After)
      (S
        (NP (NNP Kelly))
        (VP (VBD woke)
          (PRT (RP up)))))
    (, ,)
    (WHADVP (WRB where))
    (SQ (VBD did)
      (NP (PRP she))
      (VP (VB go)))
    (. ?)))"	"After	IN	3	mark
Kelly	NNP	3	nsubj
woke	VBD	0	ROOT
up	RP	3	compound:prt
,	,	3	punct
where	WRB	9	advmod
did	VBD	9	aux
she	PRP	9	nsubj
go	VB	3	advcl
?	.	3	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'Kelly', 'characterOffsetBegin': 6, 'characterOffsetEnd': 11, 'ner': 'PERSON'}, {'docTokenBegin': 7, 'docTokenEnd': 8, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'she', 'characterOffsetBegin': 31, 'characterOffsetEnd': 34, 'ner': 'PERSON'}]"	"After Kelly woke up, where did she go?"	mc500.train.18_Q20	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB do)
        (SBAR (IN after)
          (S
            (NP (PRP she))
            (VP (VBD had)
              (VP (VBN collected)
                (NP (DT the) (NNS flowers))))))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Kelly	NNP	4	nsubj
do	VB	0	ROOT
after	IN	8	mark
she	PRP	8	nsubj
had	VBD	8	aux
collected	VBN	4	advcl
the	DT	10	det
flowers	NNS	8	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'she', 'characterOffsetBegin': 24, 'characterOffsetEnd': 27, 'ner': 'PERSON'}]"	What did Kelly do after she had collected the flowers?	mc500.train.18_Q21	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP what))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB get)))
    (. ?)))"	"what	WP	4	dobj
did	VBD	4	aux
Kelly	NNP	4	nsubj
get	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	what did Kelly get?	mc500.train.18_Q3	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB collect)
        (PP (IN as)
          (NP (DT a) (JJ present)))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Kelly	NNP	4	nsubj
collect	VB	0	ROOT
as	IN	7	case
a	DT	7	det
present	JJ	4	advcl
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}, {'docTokenBegin': 6, 'docTokenEnd': 7, 'tokenBegin': 6, 'tokenEnd': 7, 'text': 'present', 'characterOffsetBegin': 28, 'characterOffsetEnd': 35, 'ner': 'DATE', 'normalizedNER': 'PRESENT_REF', 'timex': {'tid': 't1', 'type': 'DATE', 'value': 'PRESENT_REF'}}]"	What did Kelly collect as a present?	mc500.train.18_Q4	mc500.train.18
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD were)
      (NP (DT the) (JJS best) (NNS flowers)))
    (. ?)))"	"Where	WRB	2	advmod
were	VBD	0	ROOT
the	DT	5	det
best	JJS	5	amod
flowers	NNS	2	nsubj
?	.	2	punct
"	[]	Where were the best flowers?	mc500.train.18_Q5	mc500.train.18
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP
        (ADVP (RB finally))
        (VB hide)
        (NP (DT the) (NNS flowers))))
    (. ?)))"	"Where	WRB	5	advmod
did	VBD	5	aux
Kelly	NNP	5	nsubj
finally	RB	5	advmod
hide	VB	0	ROOT
the	DT	7	det
flowers	NNS	5	dobj
?	.	5	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 10, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	Where did Kelly finally hide the flowers?	mc500.train.18_Q6	mc500.train.18
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD was)
      (NP
        (NP (NNP Kelly))
        (PP (IN in)
          (NP (DT a) (NN hurry)))))
    (. ?)))"	"Why	WRB	0	ROOT
was	VBD	1	dep
Kelly	NNP	2	nsubj
in	IN	6	case
a	DT	6	det
hurry	NN	3	nmod
?	.	1	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 8, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	Why was Kelly in a hurry?	mc500.train.18_Q7	mc500.train.18
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SQ (VBD did)
      (NP (NNP Kelly))
      (VP (VB feel)
        (SBAR
          (WHADVP (WRB when))
          (S
            (NP (PRP$ her) (NN mother))
            (VP (VBD woke)
              (PRT (RP up)))))))
    (. ?)))"	"How	WRB	4	advmod
did	VBD	4	aux
Kelly	NNP	4	nsubj
feel	VB	0	ROOT
when	WRB	8	advmod
her	PRP$	7	nmod:poss
mother	NN	8	nsubj
woke	VBD	4	advcl
up	RP	8	compound:prt
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Kelly', 'characterOffsetBegin': 8, 'characterOffsetEnd': 13, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'her', 'characterOffsetBegin': 24, 'characterOffsetEnd': 27, 'ner': 'PERSON'}]"	How did Kelly feel when her mother woke up?	mc500.train.18_Q8	mc500.train.18
"(ROOT
  (SBARQ
    (WHNP (WDT what)
      (NP (NN size)))
    (SQ (VBD were)
      (NP (DT the) (JJ orange) (NNS ones)))
    (. ?)))"	"what	WDT	2	det
size	NN	3	dobj
were	VBD	0	ROOT
the	DT	6	det
orange	JJ	6	amod
ones	NNS	3	nsubj
?	.	3	punct
"	[]	what size were the orange ones?	mc500.train.18_Q9	mc500.train.18
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD was)
      (NP (NNP Andrew))
      (VP (VBN bored)))
    (. ?)))"	"When	WRB	4	advmod
was	VBD	4	auxpass
Andrew	NNP	4	nsubjpass
bored	VBN	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	When was Andrew bored?	mc500.train.23_Q0	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WDT What) (NN day))
    (SQ (VBD was)
      (NP (PRP it)))
    (. ?)))"	"What	WDT	2	det
day	NN	3	nsubj
was	VBD	0	ROOT
it	PRP	3	nsubj
?	.	3	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'day', 'characterOffsetBegin': 5, 'characterOffsetEnd': 8, 'ner': 'DURATION', 'normalizedNER': 'P1D', 'timex': {'tid': 't1', 'type': 'DURATION', 'value': 'P1D'}}]"	What day was it?	mc500.train.23_Q1	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD did)
        (NP
          (NP (NNS lots))
          (PP (IN of)
            (NP (NNS tricks))))))
    (. ?)))"	"Who	WP	2	nsubj
did	VBD	0	ROOT
lots	NNS	2	dobj
of	IN	5	case
tricks	NNS	3	nmod
?	.	2	punct
"	[]	Who did lots of tricks?	mc500.train.23_Q10	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP
        (NP (NNP Andrew))
        (CC and)
        (NP (PRP$ his) (NN dad)))
      (VP (VB eat)))
    (. ?)))"	"What	WP	7	dobj
did	VBD	7	aux
Andrew	NNP	7	nsubj
and	CC	3	cc
his	PRP$	6	nmod:poss
dad	NN	3	conj
eat	VB	0	ROOT
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 20, 'characterOffsetEnd': 23, 'ner': 'PERSON'}]"	What did Andrew and his dad eat?	mc500.train.23_Q11	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ
      (VP (VBD did)
        (SBAR
          (S
            (NP
              (NP (NNP Andrew))
              (CC and)
              (NP (PRP$ his) (NN dad)))
            (VP (VBP have)
              (NP (NN fun)))))))
    (. ?)))"	"Where	WRB	7	advmod
did	VBD	7	aux
Andrew	NNP	7	nsubj
and	CC	3	cc
his	PRP$	6	nmod:poss
dad	NN	3	conj
have	VBP	0	ROOT
fun	NN	7	dobj
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 10, 'characterOffsetEnd': 16, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 21, 'characterOffsetEnd': 24, 'ner': 'PERSON'}]"	Where did Andrew and his dad have fun?	mc500.train.23_Q12	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP
        (NP (NNP Andrew))
        (CC and)
        (NP (PRP$ his) (NN dad)))
      (VP (VB go)))
    (. ?)))"	"Where	WRB	7	advmod
did	VBD	7	aux
Andrew	NNP	7	nsubj
and	CC	3	cc
his	PRP$	6	nmod:poss
dad	NN	3	conj
go	VB	0	ROOT
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 10, 'characterOffsetEnd': 16, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 21, 'characterOffsetEnd': 24, 'ner': 'PERSON'}]"	Where did Andrew and his dad go?	mc500.train.23_Q13	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN newspaper)))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
newspaper	NN	2	nsubj
?	.	2	punct
"	[]	Where was the newspaper?	mc500.train.23_Q14	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD went)
        (ADVP (IN down)
          (NP (DT the) (NN slide)))))
    (. ?)))"	"Who	WP	2	nsubj
went	VBD	0	ROOT
down	IN	5	case
the	DT	5	det
slide	NN	2	nmod
?	.	2	punct
"	[]	Who went down the slide?	mc500.train.23_Q15	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD were)
      (NP
        (NP (DT the) (NNS animals))
        (PP (IN at)
          (NP
            (NP (DT the) (NN circus))
            (VP (VBG doing))))))
    (. ?)))"	"What	WP	0	ROOT
were	VBD	1	cop
the	DT	4	det
animals	NNS	1	nsubj
at	IN	7	case
the	DT	7	det
circus	NN	4	nmod
doing	VBG	7	acl
?	.	1	punct
"	[]	What were the animals at the circus doing?	mc500.train.23_Q16	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Andrew))
      (VP (VB bring)
        (PP (TO to)
          (NP (PRP$ his) (NN dad)))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Andrew	NNP	4	nsubj
bring	VB	0	ROOT
to	TO	7	case
his	PRP$	7	nmod:poss
dad	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'his', 'characterOffsetBegin': 25, 'characterOffsetEnd': 28, 'ner': 'PERSON'}]"	What did Andrew bring to his dad?	mc500.train.23_Q17	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Andrew))
      (VP (VB need)
        (S
          (VP (TO to)
            (VP (VB do)
              (SBAR (IN before)
                (S
                  (NP (PRP he))
                  (VP (MD could)
                    (VP (VB go)
                      (PP (TO to)
                        (NP (DT the) (NN circus))))))))))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
Andrew	NNP	4	nsubj
need	VB	0	ROOT
to	TO	6	mark
do	VB	4	xcomp
before	IN	10	mark
he	PRP	10	nsubj
could	MD	10	aux
go	VB	6	advcl
to	TO	13	case
the	DT	13	det
circus	NN	10	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}, {'docTokenBegin': 7, 'docTokenEnd': 8, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'he', 'characterOffsetBegin': 34, 'characterOffsetEnd': 36, 'ner': 'PERSON'}]"	What did Andrew need to do before he could go to the circus?	mc500.train.23_Q18	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD ate)
        (NP (DT the) (NNS peanuts))))
    (. ?)))"	"Who	WP	2	nsubj
ate	VBD	0	ROOT
the	DT	4	det
peanuts	NNS	2	dobj
?	.	2	punct
"	[]	Who ate the peanuts?	mc500.train.23_Q19	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Andrew))
      (VP (VB look)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Andrew	NNP	4	nsubj
look	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 10, 'characterOffsetEnd': 16, 'ner': 'PERSON'}]"	Where did Andrew look?	mc500.train.23_Q2	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD was)
        (PP (IN on)
          (NP
            (NP (DT the) (JJ front) (NN page))
            (PP (IN of)
              (NP (DT the) (NN newspaper)))))))
    (. ?)))"	"What	WP	6	nsubj
was	VBD	6	cop
on	IN	6	case
the	DT	6	det
front	JJ	6	amod
page	NN	0	ROOT
of	IN	9	case
the	DT	9	det
newspaper	NN	6	nmod
?	.	6	punct
"	[]	What was on the front page of the newspaper?	mc500.train.23_Q20	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP what))
    (SQ (VBD did)
      (NP (NNP Andrew))
      (VP (VB see)
        (PP (IN by)
          (NP (DT the) (NN door)))))
    (. ?)))"	"what	WP	4	dobj
did	VBD	4	aux
Andrew	NNP	4	nsubj
see	VB	0	ROOT
by	IN	7	case
the	DT	7	det
door	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	what did Andrew see by the door?	mc500.train.23_Q3	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP
        (NP (DT the) (NN picture))
        (PP (IN of)
          (NP (DT the) (NN elephant)))))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
picture	NN	2	nsubj
of	IN	7	case
the	DT	7	det
elephant	NN	4	nmod
?	.	2	punct
"	[]	Where was the picture of the elephant?	mc500.train.23_Q4	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WRB How) (RB long))
    (SQ
      (VP (VBN had)
        (NP
          (NP (NNP Andrew))
          (VP (VBN been)
            (VP (VBG watching)
              (NP (NN TV)))))))
    (. ?)))"	"How	WRB	2	advmod
long	RB	6	advmod
had	VBN	6	aux
Andrew	NNP	6	nsubj
been	VBN	6	aux
watching	VBG	0	ROOT
TV	NN	6	dobj
?	.	6	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Andrew', 'characterOffsetBegin': 13, 'characterOffsetEnd': 19, 'ner': 'PERSON'}]"	How long had Andrew been watching TV?	mc500.train.23_Q5	mc500.train.23
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP
        (NP (NNP Andrew))
        (CC and)
        (NP (PRP$ his) (NN dad)))
      (VP (VB read)))
    (. ?)))"	"What	WP	7	dobj
did	VBD	7	aux
Andrew	NNP	7	nsubj
and	CC	3	cc
his	PRP$	6	nmod:poss
dad	NN	3	conj
read	VB	0	ROOT
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andrew', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 20, 'characterOffsetEnd': 23, 'ner': 'PERSON'}]"	What did Andrew and his dad read?	mc500.train.23_Q6	mc500.train.23
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN circus)))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
circus	NN	2	nsubj
?	.	2	punct
"	[]	Where was the circus?	mc500.train.23_Q7	mc500.train.23
