const_parse	dep_parse	ner	sentence	sentenceid	storyid	storytitle
"(ROOT
  (S
    (S
      (S
        (VP (MD Will)))
      (VP (VBD looked)
        (ADVP (IN outside))
        (S
          (VP (TO to)
            (VP (VB see)
              (SBAR (IN if)
                (S
                  (NP (PRP it))
                  (VP (VBD was)
                    (VP (VBG raining)
                      (ADVP (RB again)))))))))))
    (, ,)
    (CC and)
    (S
      (NP (PRP it))
      (VP (VBD was) (RB not)))
    (. .)))"	"Will	MD	2	aux
looked	VBD	0	ROOT
outside	IN	2	advmod
to	TO	5	mark
see	VB	2	xcomp
if	IN	9	mark
it	PRP	9	nsubj
was	VBD	9	aux
raining	VBG	5	advcl
again	RB	9	advmod
,	,	2	punct
and	CC	2	cc
it	PRP	14	nsubj
was	VBD	2	conj
not	RB	14	neg
.	.	2	punct
"	[]	"Will looked outside to see if it was raining again, and it was not."	mc500.train.111_14	mc500.train.111	
"(ROOT
  (S
    (S
      (VP (MD Will)))
    (VP (VBD was)
      (ADJP (JJ happy)
        (SBAR
          (S
            (NP (PRP he))
            (VP (VBD did) (RB n't)
              (VP (VB have)
                (S
                  (VP (TO to)
                    (VP (VB get)
                      (NP (JJ wet) (VBG walking) (NN home)))))))))))
    (. .)))"	"Will	MD	3	aux
was	VBD	3	cop
happy	JJ	0	ROOT
he	PRP	7	nsubj
did	VBD	7	aux
n't	RB	7	neg
have	VB	3	ccomp
to	TO	9	mark
get	VB	7	xcomp
wet	JJ	12	amod
walking	VBG	12	amod
home	NN	9	dobj
.	.	3	punct
"	"[{'docTokenBegin': 160, 'docTokenEnd': 161, 'tokenBegin': 0, 'tokenEnd': 1, 'text': 'Will', 'characterOffsetBegin': 696, 'characterOffsetEnd': 700, 'ner': 'PERSON'}, {'docTokenBegin': 163, 'docTokenEnd': 164, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'he', 'characterOffsetBegin': 711, 'characterOffsetEnd': 713, 'ner': 'PERSON'}]"	Will was happy he didn't have to get wet walking home.	mc500.train.111_15	mc500.train.111	
"(ROOT
  (S
    (NP (PRP He))
    (VP (VBD went)
      (NP (JJ outside) (VBG smiling)))
    (. .)))"	"He	PRP	2	nsubj
went	VBD	0	ROOT
outside	JJ	4	amod
smiling	VBG	2	xcomp
.	.	2	punct
"	"[{'docTokenBegin': 173, 'docTokenEnd': 174, 'tokenBegin': 0, 'tokenEnd': 1, 'text': 'He', 'characterOffsetBegin': 751, 'characterOffsetEnd': 753, 'ner': 'PERSON'}]"	He went outside smiling.	mc500.train.111_16	mc500.train.111	
"(ROOT
  (S
    (NP
      (NP
        (NP (DT A) (NNP Lion))
        (ADJP (RB asleep)))
      (PP (IN in)
        (NP (PRP$ his) (NN lair))))
    (VP (VBD was)
      (VP (VBN waked)
        (PRT (RP up))
        (PP (IN by)
          (NP
            (NP (DT a) (NN Mouse))
            (VP (VBG running)
              (PP (IN over)
                (NP (PRP$ his) (NN face))))))))
    (. .)))"	"A	DT	2	det
Lion	NNP	8	nsubjpass
asleep	RB	8	advmod
in	IN	6	case
his	PRP$	6	nmod:poss
lair	NN	3	nmod
was	VBD	8	auxpass
waked	VBN	0	ROOT
up	RP	8	compound:prt
by	IN	12	case
a	DT	12	det
Mouse	NN	8	nmod
running	VBG	12	acl
over	IN	16	case
his	PRP$	16	nmod:poss
face	NN	13	nmod
.	.	8	punct
"	"[{'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 17, 'characterOffsetEnd': 20, 'ner': 'PERSON'}, {'docTokenBegin': 14, 'docTokenEnd': 15, 'tokenBegin': 14, 'tokenEnd': 15, 'text': 'his', 'characterOffsetBegin': 63, 'characterOffsetEnd': 66, 'ner': 'PERSON'}]"	A Lion asleep in his lair was waked up by a Mouse running over his face.	fables-06_0	fables-06	The Mouse and the Lion
"(ROOT
  (S
    (S
      (VP (VBG Losing)
        (NP (PRP$ his) (NN temper))))
    (NP (PRP he))
    (VP
      (VP (VBD seized)
        (NP (PRP it))
        (PP (IN with)
          (NP (PRP$ his) (NN paw))))
      (CC and)
      (VP (VBD was)
        (ADJP (RB about)
          (S
            (VP (TO to)
              (VP (VB kill)
                (NP (PRP it))))))))
    (. .)))"	"Losing	VBG	0	ROOT
his	PRP$	3	nmod:poss
temper	NN	1	dobj
he	PRP	5	nsubj
seized	VBD	3	acl:relcl
it	PRP	5	dobj
with	IN	9	case
his	PRP$	9	nmod:poss
paw	NN	5	nmod
and	CC	1	cc
was	VBD	12	aux
about	RB	1	conj
to	TO	14	mark
kill	VB	12	xcomp
it	PRP	14	dobj
.	.	1	punct
"	"[{'docTokenBegin': 18, 'docTokenEnd': 19, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'his', 'characterOffsetBegin': 80, 'characterOffsetEnd': 83, 'ner': 'PERSON'}, {'docTokenBegin': 20, 'docTokenEnd': 21, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'he', 'characterOffsetBegin': 91, 'characterOffsetEnd': 93, 'ner': 'PERSON'}, {'docTokenBegin': 24, 'docTokenEnd': 25, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'his', 'characterOffsetBegin': 109, 'characterOffsetEnd': 112, 'ner': 'PERSON'}]"	Losing his temper he seized it with his paw and was about to kill it.	fables-06_1	fables-06	The Mouse and the Lion
"(ROOT
  (S
    (NP
      (NP (DT The) (NN Mouse))
      (, ,)
      (NP (VBN terrified))
      (, ,))
    (ADVP (RB piteously))
    (VP (VBD entreated)
      (S
        (NP (PRP him))
        (VP (TO to)
          (VP (VB spare)
            (NP (PRP$ its) (NN life))))))
    (. .)))"	"The	DT	2	det
Mouse	NN	7	nsubj
,	,	2	punct
terrified	VBN	2	acl
,	,	2	punct
piteously	RB	7	advmod
entreated	VBD	0	ROOT
him	PRP	7	dobj
to	TO	10	mark
spare	VB	7	xcomp
its	PRP$	12	nmod:poss
life	NN	10	dobj
.	.	7	punct
"	"[{'docTokenBegin': 40, 'docTokenEnd': 41, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'him', 'characterOffsetBegin': 185, 'characterOffsetEnd': 188, 'ner': 'PERSON'}]"	"The Mouse, terrified, piteously entreated him to spare its life."	fables-06_2	fables-06	The Mouse and the Lion
"(ROOT
  (SINV
    (S
      (INTJ (UH Please))
      (VP (VB let)
        (S
          (NP (PRP me))
          (VP (VB go)))))
    (, ,)
    (VP
      (ADVP (PRP it))
      (VBD cried) (, ,) (`` ``)
      (S
        (NP
          (QP (CC and)
            (CD one))
          (NN day))
        (NP
          (NP (CD I))
          (SBAR
            (S
              (VP (MD will)
                (VP (VB repay))))))))
    (NP
      (NP (PRP you))
      (PP (IN for)
        (NP (PRP$ your) (NN kindness))))
    (. .) ('' '')))"	"Please	UH	2	discourse
let	VB	0	ROOT
me	PRP	4	nsubj
go	VB	2	ccomp
,	,	7	punct
it	PRP	7	nsubj
cried	VBD	2	dep
,	,	7	punct
``	``	7	punct
and	CC	7	cc
one	CD	12	nummod
day	NN	15	nmod:tmod
I	CD	12	nummod
will	MD	15	aux
repay	VB	7	conj
you	PRP	15	dobj
for	IN	19	case
your	PRP$	19	nmod:poss
kindness	NN	15	nmod
.	.	2	punct
''	''	2	punct
"	"[{'docTokenBegin': 56, 'docTokenEnd': 58, 'tokenBegin': 10, 'tokenEnd': 12, 'text': 'one day', 'characterOffsetBegin': 241, 'characterOffsetEnd': 248, 'ner': 'DURATION', 'normalizedNER': 'P1D', 'timex': {'tid': 't1', 'type': 'DURATION', 'value': 'P1D'}}, {'docTokenBegin': 58, 'docTokenEnd': 59, 'tokenBegin': 12, 'tokenEnd': 13, 'text': 'I', 'characterOffsetBegin': 249, 'characterOffsetEnd': 250, 'ner': 'NUMBER', 'normalizedNER': '0.0'}]"	"Please let me go, it cried, ""and one day I will repay you for your kindness."""	fables-06_3	fables-06	The Mouse and the Lion
"(ROOT
  (S
    (NP
      (NP (DT The) (NN idea))
      (PP (IN of)
        (NP
          (ADJP (RB so) (JJ insignificant))
          (DT a) (NN creature))))
    (VP
      (ADVP (RB ever))
      (S
        (VP (VBG being)
          (ADJP (JJ able)
            (S
              (VP (TO to)
                (VP
                  (VP (VB do)
                    (NP (NN anything))
                    (SBAR (IN for)
                      (S
                        (NP (PRP him))
                        (VP (VBD amused)
                          (NP (DT the) (NNP Lion))
                          (ADVP
                            (ADVP (RB so) (RB much))
                            (SBAR (IN that)
                              (S
                                (NP (PRP he))
                                (VP (VBD laughed)
                                  (ADVP (RB aloud))))))))))
                  (, ,)
                  (CC and)
                  (ADVP (RB good-humouredly))
                  (VP (VB let)
                    (S
                      (NP (PRP it))
                      (VP (VB go)))))))))))
    (. .)))"	"The	DT	2	det
idea	NN	10	nsubj
of	IN	7	case
so	RB	5	advmod
insignificant	JJ	7	amod
a	DT	7	det
creature	NN	2	nmod
ever	RB	10	advmod
being	VBG	10	cop
able	JJ	0	ROOT
to	TO	12	mark
do	VB	10	xcomp
anything	NN	12	dobj
for	IN	15	case
him	PRP	12	nmod
amused	VBD	10	xcomp
the	DT	18	det
Lion	NNP	16	dobj
so	RB	20	advmod
much	RB	16	advmod
that	IN	23	mark
he	PRP	23	nsubj
laughed	VBD	20	advcl
aloud	RB	23	advmod
,	,	23	punct
and	CC	23	cc
good-humouredly	RB	28	advmod
let	VB	23	conj
it	PRP	30	nsubj
go	VB	28	ccomp
.	.	10	punct
"	"[{'docTokenBegin': 81, 'docTokenEnd': 82, 'tokenBegin': 14, 'tokenEnd': 15, 'text': 'him', 'characterOffsetBegin': 361, 'characterOffsetEnd': 364, 'ner': 'PERSON'}, {'docTokenBegin': 88, 'docTokenEnd': 89, 'tokenBegin': 21, 'tokenEnd': 22, 'text': 'he', 'characterOffsetBegin': 394, 'characterOffsetEnd': 396, 'ner': 'PERSON'}]"	"The idea of so insignificant a creature ever being able to do anything for him amused the Lion so much that he laughed aloud, and good-humouredly let it go."	fables-06_4	fables-06	The Mouse and the Lion
"(ROOT
  (S (CC But)
    (NP
      (NP (DT the) (NN Mouse) (POS 's))
      (NN chance))
    (VP (VBD came) (, ,)
      (ADVP (IN after) (DT all)))
    (. .)))"	"But	CC	6	cc
the	DT	3	det
Mouse	NN	5	nmod:poss
's	POS	3	case
chance	NN	6	nsubj
came	VBD	0	ROOT
,	,	6	punct
after	IN	9	case
all	DT	6	nmod
.	.	6	punct
"	[]	"But the Mouse's chance came, after all."	fables-06_5	fables-06	The Mouse and the Lion
"(ROOT
  (S
    (S
      (NP-TMP (CD One) (NN day))
      (NP (DT the) (NNP Lion))
      (VP (VBD got)
        (ADJP (JJ entangled))
        (PP (IN in)
          (NP
            (NP (DT a) (NN net))
            (SBAR
              (WHNP (WDT which))
              (S
                (VP (VBD had)
                  (VP (VBN been)
                    (VP (VBN spread)
                      (PP (IN for)
                        (NP (NN game)))
                      (PP (IN by)
                        (NP (DT some) (NNS hunters))))))))))))
    (, ,)
    (CC and)
    (S
      (NP (DT the) (NN Mouse))
      (VP
        (VP (VBD heard))
        (CC and)
        (VP (VBD recognised)
          (SBAR
            (S
              (NP (PRP$ his))
              (VP
                (VP (VBZ roars)
                  (PP (IN of)
                    (NP (NN anger))))
                (CC and)
                (VP (VBD ran)
                  (PP (TO to)
                    (NP (DT the) (NN spot))))))))))
    (. .)))"	"One	CD	2	nummod
day	NN	5	nmod:tmod
the	DT	4	det
Lion	NNP	5	nsubj
got	VBD	0	ROOT
entangled	JJ	5	xcomp
in	IN	9	case
a	DT	9	det
net	NN	6	nmod
which	WDT	13	nsubjpass
had	VBD	13	aux
been	VBN	13	auxpass
spread	VBN	9	acl:relcl
for	IN	15	case
game	NN	13	nmod
by	IN	18	case
some	DT	18	det
hunters	NNS	13	nmod
,	,	5	punct
and	CC	5	cc
the	DT	22	det
Mouse	NN	23	nsubj
heard	VBD	5	conj
and	CC	23	cc
recognised	VBD	23	conj
his	PRP$	27	nmod:poss
roars	VBZ	23	dobj
of	IN	29	case
anger	NN	27	nmod
and	CC	23	cc
ran	VBD	23	conj
to	TO	34	case
the	DT	34	det
spot	NN	31	nmod
.	.	5	punct
"	"[{'docTokenBegin': 108, 'docTokenEnd': 110, 'tokenBegin': 0, 'tokenEnd': 2, 'text': 'One day', 'characterOffsetBegin': 483, 'characterOffsetEnd': 490, 'ner': 'DURATION', 'normalizedNER': 'P1D', 'timex': {'tid': 't1', 'type': 'DURATION', 'value': 'P1D'}}, {'docTokenBegin': 133, 'docTokenEnd': 134, 'tokenBegin': 25, 'tokenEnd': 26, 'text': 'his', 'characterOffsetBegin': 606, 'characterOffsetEnd': 609, 'ner': 'PERSON'}]"	"One day the Lion got entangled in a net which had been spread for game by some hunters, and the Mouse heard and recognised his roars of anger and ran to the spot."	fables-06_6	fables-06	The Mouse and the Lion
"(ROOT
  (S
    (PP (IN Without)
      (NP
        (NP (JJR more))
        (ADJP (IN ado))))
    (NP (PRP it))
    (VP
      (VP (VBD set)
        (S
          (VP (TO to)
            (VP (VB work)
              (S
                (VP (TO to)
                  (VP (VB gnaw)
                    (NP (DT the) (NNS ropes))
                    (PP (IN with)
                      (NP (PRP$ its) (NNS teeth))))))))))
      (, ,)
      (CC and)
      (VP (VBD succeeded)
        (ADVP (RB before) (RB long))
        (PP (IN in)
          (S
            (VP (VBG setting)
              (S
                (NP (DT the) (NNP Lion))
                (ADJP (JJ free))))))))
    (. .)))"	"Without	IN	5	mark
more	JJR	5	advmod
ado	IN	5	mark
it	PRP	5	nsubj
set	VBD	0	ROOT
to	TO	7	mark
work	VB	5	xcomp
to	TO	9	mark
gnaw	VB	7	xcomp
the	DT	11	det
ropes	NNS	9	dobj
with	IN	14	case
its	PRP$	14	nmod:poss
teeth	NNS	9	nmod
,	,	5	punct
and	CC	5	cc
succeeded	VBD	5	conj
before	RB	19	advmod
long	RB	17	advmod
in	IN	21	mark
setting	VBG	17	advcl
the	DT	23	det
Lion	NNP	24	nsubj
free	JJ	21	xcomp
.	.	5	punct
"	[]	"Without more ado it set to work to gnaw the ropes with its teeth, and succeeded before long in setting the Lion free."	fables-06_7	fables-06	The Mouse and the Lion
"(ROOT
  (INTJ (EX There) (. !)))"	"There	EX	0	ROOT
!	.	1	punct
"	[]	There!	fables-06_8	fables-06	The Mouse and the Lion
"(ROOT
  (SINV
    (VP (VBD said))
    (NP (DT the) (NN Mouse))
    (, ,) (`` ``)
    (S
      (S
        (NP (PRP you))
        (VP (VBD laughed)
          (PP (IN at)
            (NP (PRP me)))
          (SBAR
            (WHADVP (WRB when))
            (S
              (NP (PRP I))
              (VP (VBD promised)
                (SBAR
                  (S
                    (NP (PRP I))
                    (VP (MD would)
                      (VP (VB repay)
                        (NP (PRP you)))))))))))
      (: :)
      (S
        (S (CC but)
          (ADVP (RB now))
          (NP (PRP you))
          (VP (VBP see)))
        (, ,)
        (ADVP (RB even))
        (S
          (NP (DT a) (NN Mouse))
          (VP (MD can)
            (VP (VB help)
              (NP (DT a) (NNP Lion)))))))
    (. .) ('' '')))"	"said	VBD	0	ROOT
the	DT	3	det
Mouse	NN	1	nsubj
,	,	1	punct
``	``	1	punct
you	PRP	7	nsubj
laughed	VBD	1	xcomp
at	IN	9	case
me	PRP	7	nmod
when	WRB	12	advmod
I	PRP	12	nsubj
promised	VBD	7	advcl
I	PRP	15	nsubj
would	MD	15	aux
repay	VB	12	ccomp
you	PRP	15	dobj
:	:	7	punct
but	CC	7	cc
now	RB	21	advmod
you	PRP	21	nsubj
see	VBP	7	conj
,	,	21	punct
even	RB	25	advmod
a	DT	25	det
Mouse	NN	27	nsubj
can	MD	27	aux
help	VB	21	parataxis
a	DT	29	det
Lion	NNP	27	dobj
.	.	1	punct
''	''	1	punct
"	"[{'docTokenBegin': 188, 'docTokenEnd': 189, 'tokenBegin': 18, 'tokenEnd': 19, 'text': 'now', 'characterOffsetBegin': 845, 'characterOffsetEnd': 848, 'ner': 'DATE', 'normalizedNER': 'PRESENT_REF', 'timex': {'tid': 't2', 'type': 'DATE', 'value': 'PRESENT_REF'}}]"	"said the Mouse, ""you laughed at me when I promised I would repay you: but now you see, even a Mouse can help a Lion."""	fables-06_9	fables-06	The Mouse and the Lion
"(ROOT
  (S
    (NP (DT A) (NN Crow))
    (VP (VBD was)
      (VP (VBG sitting)
        (PP (IN on)
          (NP
            (NP (DT a) (NN branch))
            (PP (IN of)
              (NP
                (NP (DT a) (NN tree))
                (PP (IN with)
                  (NP
                    (NP (DT a) (NN piece))
                    (PP (IN of)
                      (NP
                        (NP (NN cheese))
                        (PP (IN in)
                          (NP (PRP$ her) (NN beak)))))))))))
        (SBAR
          (WHADVP (WRB when))
          (S
            (NP (DT a) (NNP Fox))
            (VP
              (VP (VBD observed)
                (NP (PRP her)))
              (CC and)
              (VP (VB set)
                (NP (PRP$ his) (NNS wits))
                (S
                  (VP (TO to)
                    (VP (VB work)
                      (S
                        (VP (TO to)
                          (VP (VB discover)
                            (NP
                              (NP (DT some) (NN way))
                              (PP (IN of)
                                (S
                                  (VP (VBG getting)
                                    (NP (DT the) (NN cheese))))))))))))))))))
    (. .)))"	"A	DT	2	det
Crow	NN	4	nsubj
was	VBD	4	aux
sitting	VBG	0	ROOT
on	IN	7	case
a	DT	7	det
branch	NN	4	nmod
of	IN	10	case
a	DT	10	det
tree	NN	7	nmod
with	IN	13	case
a	DT	13	det
piece	NN	10	nmod
of	IN	15	case
cheese	NN	13	nmod
in	IN	18	case
her	PRP$	18	nmod:poss
beak	NN	13	nmod
when	WRB	22	advmod
a	DT	21	det
Fox	NNP	22	nsubj
observed	VBD	4	advcl
her	PRP	22	dobj
and	CC	22	cc
set	VB	22	conj
his	PRP$	27	nmod:poss
wits	NNS	25	dobj
to	TO	29	mark
work	VB	25	advcl
to	TO	31	mark
discover	VB	29	xcomp
some	DT	33	det
way	NN	31	dobj
of	IN	35	mark
getting	VBG	33	acl
the	DT	37	det
cheese	NN	35	dobj
.	.	4	punct
"	"[{'docTokenBegin': 20, 'docTokenEnd': 21, 'tokenBegin': 20, 'tokenEnd': 21, 'text': 'Fox', 'characterOffsetBegin': 83, 'characterOffsetEnd': 86, 'ner': 'PERSON'}, {'docTokenBegin': 16, 'docTokenEnd': 17, 'tokenBegin': 16, 'tokenEnd': 17, 'text': 'her', 'characterOffsetBegin': 67, 'characterOffsetEnd': 70, 'ner': 'PERSON'}, {'docTokenBegin': 22, 'docTokenEnd': 23, 'tokenBegin': 22, 'tokenEnd': 23, 'text': 'her', 'characterOffsetBegin': 96, 'characterOffsetEnd': 99, 'ner': 'PERSON'}, {'docTokenBegin': 25, 'docTokenEnd': 26, 'tokenBegin': 25, 'tokenEnd': 26, 'text': 'his', 'characterOffsetBegin': 108, 'characterOffsetEnd': 111, 'ner': 'PERSON'}]"	A Crow was sitting on a branch of a tree with a piece of cheese in her beak when a Fox observed her and set his wits to work to discover some way of getting the cheese.	fables-01_0	fables-01	The Fox and the Crow
"(ROOT
  (S
    (S
      (VP (VBG Coming)
        (CC and)
        (VBG standing)
        (PP (IN under)
          (NP (DT the) (NN tree)))))
    (NP (PRP he))
    (VP
      (VP (VBD looked)
        (PRT (RP up)))
      (CC and)
      (VP (VBD said) (, ,) (`` ``)
        (S
          (NP (WP What))
          (NP
            (NP (DT a) (JJ noble) (NN bird))
            (SBAR
              (S
                (NP (PRP I))
                (VP (VBP see)
                  (PP (IN above)
                    (NP (PRP me))))))))))
    (. !)))"	"Coming	VBG	0	ROOT
and	CC	1	cc
standing	VBG	1	conj
under	IN	6	case
the	DT	6	det
tree	NN	3	nmod
he	PRP	8	nsubj
looked	VBD	6	acl:relcl
up	RP	8	compound:prt
and	CC	8	cc
said	VBD	8	conj
,	,	11	punct
``	``	11	punct
What	WP	11	dep
a	DT	17	det
noble	JJ	17	amod
bird	NN	14	nsubj
I	PRP	19	nsubj
see	VBP	17	acl:relcl
above	IN	21	case
me	PRP	19	nmod
!	.	14	punct
"	"[{'docTokenBegin': 44, 'docTokenEnd': 45, 'tokenBegin': 6, 'tokenEnd': 7, 'text': 'he', 'characterOffsetBegin': 204, 'characterOffsetEnd': 206, 'ner': 'PERSON'}]"	"Coming and standing under the tree he looked up and said, ""What a noble bird I see above me!"	fables-01_1	fables-01	The Fox and the Crow
"(ROOT
  (S
    (S
      (NP (PRP$ Her) (NN beauty))
      (VP (VBZ is)
        (PP (IN without)
          (ADJP (JJ equal)))))
    (, ,)
    (NP
      (NP (DT the) (NN hue))
      (PP (IN of)
        (NP (PRP$ her) (NN plumage))))
    (VP (JJ exquisite))
    (. .)))"	"Her	PRP$	2	nmod:poss
beauty	NN	5	nsubj
is	VBZ	5	cop
without	IN	5	case
equal	JJ	0	ROOT
,	,	5	punct
the	DT	8	det
hue	NN	5	dep
of	IN	11	case
her	PRP$	11	nmod:poss
plumage	NN	8	nmod
exquisite	JJ	11	amod
.	.	5	punct
"	"[{'docTokenBegin': 60, 'docTokenEnd': 61, 'tokenBegin': 0, 'tokenEnd': 1, 'text': 'Her', 'characterOffsetBegin': 262, 'characterOffsetEnd': 265, 'ner': 'PERSON'}, {'docTokenBegin': 69, 'docTokenEnd': 70, 'tokenBegin': 9, 'tokenEnd': 10, 'text': 'her', 'characterOffsetBegin': 302, 'characterOffsetEnd': 305, 'ner': 'PERSON'}]"	"Her beauty is without equal, the hue of her plumage exquisite."	fables-01_2	fables-01	The Fox and the Crow
"(ROOT
  (S
    (SBAR (IN If) (RB only)
      (S
        (NP (PRP$ her) (NN voice))
        (VP (VBZ is)
          (ADJP (IN as) (JJ sweet))
          (SBAR (IN as)
            (S
              (NP (PRP$ her) (NNS looks))
              (VP (VBP are)
                (ADJP (JJ fair))))))))
    (, ,)
    (NP (PRP she))
    (VP (MD ought)
      (S
        (PP (IN without)
          (NP (NN doubt)))
        (VP (TO to)
          (VP (VB be)
            (NP
              (NP (NN Queen))
              (PP (IN of)
                (NP (DT the) (NNP Birds))))))))
    (. .) ('' '')))"	"If	IN	7	mark
only	RB	4	advmod
her	PRP$	4	nmod:poss
voice	NN	7	nsubj
is	VBZ	7	cop
as	IN	7	advmod
sweet	JJ	15	advcl
as	IN	12	mark
her	PRP$	10	nmod:poss
looks	NNS	12	nsubj
are	VBP	12	cop
fair	JJ	7	advcl
,	,	15	punct
she	PRP	15	nsubj
ought	MD	0	ROOT
without	IN	17	case
doubt	NN	15	nmod
to	TO	20	mark
be	VB	20	cop
Queen	NN	15	xcomp
of	IN	23	case
the	DT	23	det
Birds	NNP	20	nmod
.	.	15	punct
''	''	15	punct
"	"[{'docTokenBegin': 92, 'docTokenEnd': 93, 'tokenBegin': 19, 'tokenEnd': 20, 'text': 'Queen', 'characterOffsetBegin': 408, 'characterOffsetEnd': 413, 'ner': 'TITLE'}, {'docTokenBegin': 75, 'docTokenEnd': 76, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'her', 'characterOffsetBegin': 333, 'characterOffsetEnd': 336, 'ner': 'PERSON'}, {'docTokenBegin': 81, 'docTokenEnd': 82, 'tokenBegin': 8, 'tokenEnd': 9, 'text': 'her', 'characterOffsetBegin': 358, 'characterOffsetEnd': 361, 'ner': 'PERSON'}, {'docTokenBegin': 86, 'docTokenEnd': 87, 'tokenBegin': 13, 'tokenEnd': 14, 'text': 'she', 'characterOffsetBegin': 378, 'characterOffsetEnd': 381, 'ner': 'PERSON'}]"	"If only her voice is as sweet as her looks are fair, she ought without doubt to be Queen of the Birds."""	fables-01_3	fables-01	The Fox and the Crow
"(ROOT
  (S
    (S
      (NP (DT The) (NNP Crow))
      (VP (VBD was)
        (ADVP (RB hugely))
        (VP (VBN flattered)
          (PP (IN by)
            (NP (DT this))))))
    (, ,)
    (CC and)
    (S
      (ADVP (RB just))
      (S
        (VP (TO to)
          (VP (VB show)
            (NP (DT the) (NNP Fox))
            (SBAR (IN that)
              (S
                (NP (PRP she))
                (VP (MD could)
                  (VP (VB sing)
                    (NP (PRP she)))))))))
      (VP (VBD gave)
        (NP (DT a) (JJ loud) (NN caw))))
    (. .)))"	"The	DT	2	det
Crow	NNP	5	nsubjpass
was	VBD	5	auxpass
hugely	RB	5	advmod
flattered	VBN	0	ROOT
by	IN	7	case
this	DT	5	nmod
,	,	5	punct
and	CC	5	cc
just	RB	12	advmod
to	TO	12	mark
show	VB	5	conj
the	DT	14	det
Fox	NNP	12	dobj
that	IN	18	mark
she	PRP	18	nsubj
could	MD	18	aux
sing	VB	12	ccomp
she	PRP	20	nsubj
gave	VBD	18	ccomp
a	DT	23	det
loud	JJ	23	amod
caw	NN	20	dobj
.	.	5	punct
"	"[{'docTokenBegin': 111, 'docTokenEnd': 112, 'tokenBegin': 13, 'tokenEnd': 14, 'text': 'Fox', 'characterOffsetBegin': 489, 'characterOffsetEnd': 492, 'ner': 'PERSON'}, {'docTokenBegin': 113, 'docTokenEnd': 114, 'tokenBegin': 15, 'tokenEnd': 16, 'text': 'she', 'characterOffsetBegin': 498, 'characterOffsetEnd': 501, 'ner': 'PERSON'}, {'docTokenBegin': 116, 'docTokenEnd': 117, 'tokenBegin': 18, 'tokenEnd': 19, 'text': 'she', 'characterOffsetBegin': 513, 'characterOffsetEnd': 516, 'ner': 'PERSON'}]"	"The Crow was hugely flattered by this, and just to show the Fox that she could sing she gave a loud caw."	fables-01_4	fables-01	The Fox and the Crow
